day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;8000;PEARLS;9995;22;;;;;10002;8;10005;22;;;9998.5;86.0
2;8000;COCONUTS;7915;175;;;;;7918;175;;;;;7916.5;3740.0
2;8100;PINA_COLADAS;14823;88;;;;;14826;37;14827;51;;;14824.5;-7274.75
2;8100;BANANAS;4812;31;;;;;4818;1;4819;30;;;4815.0;-6.9921875
2;8100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;86.0
2;8100;COCONUTS;7914;192;;;;;7915;40;7917;192;;;7914.5;4404.5
2;8200;BANANAS;4816;5;4812;24;;;4819;24;;;;;4817.5;-8.7578125
2;8200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;86.0
2;8200;COCONUTS;7914;40;7913;109;;;7916;149;;;;;7915.0;4676.0
2;8200;PINA_COLADAS;14823;100;;;;;14826;100;;;;;14824.5;-7289.75
2;8300;PINA_COLADAS;14823;24;14822;56;;;14826;80;;;;;14824.5;-7444.0
2;8300;BANANAS;4812;24;;;;;4819;24;;;;;4815.5;-10.9296875
2;8300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;86.0
2;8300;COCONUTS;7914;105;7913;131;;;7916;193;;;;;7915.0;4720.5
2;8400;PINA_COLADAS;14823;23;14822;74;;;14825;23;14826;74;;;14824.0;-7481.75
2;8400;BANANAS;4813;1;4812;23;;;4819;24;;;;;4816.0;-16.25
2;8400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;86.0
2;8400;COCONUTS;7914;58;7913;143;;;7916;201;;;;;7915.0;4639.0
2;8500;PINA_COLADAS;14825;107;;;;;14828;107;;;;;14826.5;-6816.0
2;8500;BANANAS;4812;21;;;;;4819;21;;;;;4815.5;-16.453125
2;8500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;86.0
2;8500;COCONUTS;7914;44;7913;209;;;7916;209;;;;;7915.0;4929.0
2;8600;BANANAS;4813;25;;;;;4819;1;4820;24;;;4816.0;-22.5859375
2;8600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;86.0
2;8600;COCONUTS;7915;169;;;;;7917;68;7918;101;;;7916.0;3973.0
2;8600;PINA_COLADAS;14827;90;;;;;14830;90;;;;;14828.5;-6425.5
2;8700;PINA_COLADAS;14828;40;14827;59;;;14830;40;14831;59;;;14829.0;-6247.75
2;8700;BANANAS;4812;30;;;;;4819;30;;;;;4815.5;-16.1640625
2;8700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;86.0
2;8700;COCONUTS;7915;181;;;;;7917;57;7918;124;;;7916.0;3969.0
2;8800;PINA_COLADAS;14828;80;;;;;14829;20;14831;80;;;14828.5;-6220.25
2;8800;BANANAS;4814;1;4813;24;;;4819;2;4820;22;;;4816.5;-24.359375
2;8800;PEARLS;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;86.0
2;8800;COCONUTS;7914;157;;;;;7917;157;;;;;7915.5;4247.5
2;8900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;86.0
2;8900;BANANAS;4813;29;;;;;4820;29;;;;;4816.5;-32.21875
2;8900;COCONUTS;7913;213;;;;;7916;213;;;;;7914.5;4913.5
2;8900;PINA_COLADAS;14826;105;;;;;14829;105;;;;;14827.5;-6607.75
2;9000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;86.0
2;9000;BANANAS;4813;20;;;;;4820;20;;;;;4816.5;-24.890625
2;9000;COCONUTS;7912;158;;;;;7915;158;;;;;7913.5;5338.5
2;9000;PINA_COLADAS;14826;27;14825;59;;;14827;32;14828;27;14829;59;14826.5;-6728.0
2;9100;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;86.0
2;9100;BANANAS;4814;29;;;;;4820;26;;;;;4817.0;-38.015625
2;9100;COCONUTS;7913;221;;;;;7915;78;7916;143;;;7914.0;5091.5
2;9100;PINA_COLADAS;14824;97;;;;;14827;97;;;;;14825.5;-7102.75
2;9200;PINA_COLADAS;14825;101;;;;;14828;101;;;;;14826.5;-6828.75
2;9200;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;86.0
2;9200;BANANAS;4815;2;4814;21;;;4821;21;;;;;4818.0;-49.65625
2;9200;COCONUTS;7913;201;;;;;7915;61;7916;140;;;7914.0;5112.5
2;9300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;86.0
2;9300;BANANAS;4819;1;4814;25;;;4821;25;;;;;4820.0;-47.375
2;9300;COCONUTS;7911;187;;;;;7914;187;;;;;7912.5;6028.5
2;9300;PINA_COLADAS;14821;81;;;;;14824;81;;;;;14822.5;-7782.25
2;9400;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;86.0
2;9400;BANANAS;4814;29;;;;;4820;30;;;;;4817.0;-38.609375
2;9400;COCONUTS;7912;192;;;;;7915;192;;;;;7913.5;5592.5
2;9400;PINA_COLADAS;14826;22;14825;95;;;14828;95;;;;;14827.0;-6946.75
2;9500;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;86.0
2;9500;BANANAS;4814;28;;;;;4820;28;;;;;4817.0;-42.078125
2;9500;COCONUTS;7912;76;7911;123;;;7914;199;;;;;7913.0;5899.0
2;9500;PINA_COLADAS;14821;92;;;;;14824;92;;;;;14822.5;-7892.75
2;9600;PINA_COLADAS;14825;92;;;;;14828;92;;;;;14826.5;-6821.0
2;9600;PEARLS;9998;6;9996;2;9995;30;10004;2;10005;30;;;10001.0;86.0
2;9600;COCONUTS;7913;173;;;;;7916;173;;;;;7914.5;5082.5
2;9600;BANANAS;4819;1;4815;6;4814;32;4820;32;;;;;4819.5;-42.171875
2;9700;BANANAS;4814;1;4813;26;;;4820;27;;;;;4817.0;-33.9921875
2;9700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;86.0
2;9700;COCONUTS;7914;55;7913;150;;;7916;205;;;;;7915.0;4702.5
2;9700;PINA_COLADAS;14827;25;14826;77;;;14829;77;;;;;14828.0;-6673.0
2;9800;PEARLS;9996;1;9995;29;;;9998;1;10002;8;10004;1;9997.0;86.0
2;9800;COCONUTS;7914;65;7913;101;;;7916;166;;;;;7915.0;4701.5
2;9800;BANANAS;4813;30;;;;;4818;8;4820;30;;;4815.5;-31.03125
2;9800;PINA_COLADAS;14826;32;14825;51;;;14828;32;14829;51;;;14827.0;-6753.25
2;9900;BANANAS;4818;1;4814;2;4813;31;4820;31;;;;;4819.0;-28.171875
2;9900;PEARLS;9998;2;9996;2;9995;29;10000;6;10004;2;10005;29;9999.0;88.0
2;9900;COCONUTS;7914;195;;;;;7916;52;7917;143;;;7915.0;4564.0
2;9900;PINA_COLADAS;14827;23;14826;77;;;14829;77;;;;;14828.0;-6660.75
2;10000;PINA_COLADAS;14829;30;14828;57;;;14831;30;14832;57;;;14830.0;-6036.25
2;10000;PEARLS;9995;23;;;;;10002;1;10005;23;;;9998.5;88.0
2;10000;COCONUTS;7914;196;;;;;7917;196;;;;;7915.5;4260.5
2;10000;BANANAS;4813;23;;;;;4818;1;4820;23;;;4815.5;-27.328125
2;10100;BANANAS;4813;22;;;;;4820;22;;;;;4816.5;-27.921875
2;10100;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;88.0
2;10100;COCONUTS;7915;203;;;;;7916;60;7918;203;;;7915.5;3710.0
2;10100;PINA_COLADAS;14830;91;;;;;14833;91;;;;;14831.5;-5660.0
2;10200;PEARLS;9996;2;9995;23;;;10002;1;10004;2;10005;23;9999.0;88.0
2;10200;COCONUTS;7916;145;;;;;7918;40;7919;105;;;7917.0;3324.5
2;10200;BANANAS;4813;25;;;;;4814;8;4818;1;4820;25;4813.5;-27.1875
2;10200;PINA_COLADAS;14831;33;14830;98;;;14833;30;14834;68;;;14832.0;-5580.75
2;10300;BANANAS;4812;21;;;;;4819;21;;;;;4815.5;-14.140625
2;10300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;88.0
2;10300;COCONUTS;7916;183;;;;;7919;183;;;;;7917.5;3137.0
2;10300;PINA_COLADAS;14829;85;;;;;14832;85;;;;;14830.5;-5851.5
2;10400;PINA_COLADAS;14830;78;;;;;14833;78;;;;;14831.5;-5670.75
2;10400;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;88.0
2;10400;COCONUTS;7916;212;;;;;7919;212;;;;;7917.5;3173.0
2;10400;BANANAS;4813;21;;;;;4819;21;;;;;4816.0;-19.390625
2;10500;BANANAS;4813;29;;;;;4817;2;4819;29;;;4815.0;-20.609375
2;10500;PEARLS;9995;29;;;;;10002;1;10005;29;;;9998.5;88.0
2;10500;COCONUTS;7918;163;;;;;7921;163;;;;;7919.5;2085.0
2;10500;PINA_COLADAS;14835;28;14834;56;;;14838;84;;;;;14836.5;-4546.75
2;10600;PEARLS;10000;4;9996;1;9995;26;10002;4;10004;1;10005;26;10001.0;88.0
2;10600;COCONUTS;7919;77;7918;158;;;7921;158;;;;;7920.0;1790.5
2;10600;BANANAS;4812;27;;;;;4817;3;4819;27;;;4814.5;-11.0
2;10600;PINA_COLADAS;14835;76;;;;;14836;33;14838;76;;;14835.5;-4486.25
2;10700;BANANAS;4812;22;;;;;4818;1;4819;21;;;4815.0;-4.125
2;10700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;88.0
2;10700;COCONUTS;7918;190;;;;;7921;190;;;;;7919.5;1996.0
2;10700;PINA_COLADAS;14834;96;;;;;14837;23;14838;73;;;14835.5;-4612.5
2;10800;PINA_COLADAS;14835;85;;;;;14838;85;;;;;14836.5;-4406.75
2;10800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;88.0
2;10800;COCONUTS;7917;169;;;;;7920;169;;;;;7918.5;2433.5
2;10800;BANANAS;4817;1;4812;25;;;4818;25;;;;;4817.5;-1.96875
2;10900;BANANAS;4813;10;4812;32;;;4818;32;;;;;4815.5;0.0078125
2;10900;PEARLS;9998;10;9996;2;9995;30;10004;2;10005;30;;;10001.0;88.0
2;10900;COCONUTS;7917;188;;;;;7920;188;;;;;7918.5;2495.0
2;10900;PINA_COLADAS;14835;83;;;;;14838;83;;;;;14836.5;-4516.5
2;11000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;88.0
2;11000;COCONUTS;7919;169;;;;;7922;169;;;;;7920.5;1409.5
2;11000;BANANAS;4812;25;;;;;4818;1;4819;24;;;4815.0;-6.6796875
2;11000;PINA_COLADAS;14838;30;14837;66;;;14840;30;14841;66;;;14839.0;-3856.75
2;11100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;88.0
2;11100;BANANAS;4812;27;;;;;4818;27;;;;;4815.0;1.4921875
2;11100;COCONUTS;7919;188;;;;;7922;188;;;;;7920.5;1482.5
2;11100;PINA_COLADAS;14837;85;;;;;14840;85;;;;;14838.5;-3918.0
2;11200;PINA_COLADAS;14839;20;14838;75;;;14841;20;14842;75;;;14840.0;-3631.25
2;11200;COCONUTS;7919;169;;;;;7922;169;;;;;7920.5;1307.5
2;11200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;88.0
2;11200;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;18.984375
2;11300;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;88.0
2;11300;BANANAS;4811;29;;;;;4818;29;;;;;4814.5;12.8125
2;11300;COCONUTS;7919;156;;;;;7922;156;;;;;7920.5;1208.0
2;11300;PINA_COLADAS;14840;104;;;;;14843;104;;;;;14841.5;-3304.25
2;11400;COCONUTS;7918;46;7917;126;;;7920;172;;;;;7919.0;2336.5
2;11400;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;90.0
2;11400;BANANAS;4810;22;;;;;4817;22;;;;;4813.5;22.3828125
2;11400;PINA_COLADAS;14835;100;;;;;14838;100;;;;;14836.5;-4429.0
2;11500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;92.0
2;11500;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;21.15625
2;11500;COCONUTS;7918;161;;;;;7919;61;7920;53;7921;108;7918.5;2167.0
2;11500;PINA_COLADAS;14833;74;;;;;14836;21;14837;53;;;14834.5;-4852.5
2;11600;PINA_COLADAS;14836;80;;;;;14839;80;;;;;14837.5;-4253.5
2;11600;COCONUTS;7919;158;;;;;7921;51;7922;107;;;7920.0;1597.0
2;11600;PEARLS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;92.0
2;11600;BANANAS;4812;6;4811;31;;;4817;31;;;;;4814.5;18.90625
2;11700;PEARLS;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;92.0
2;11700;BANANAS;4811;1;4810;22;;;4817;23;;;;;4814.0;25.0703125
2;11700;COCONUTS;7920;73;7919;133;;;7922;206;;;;;7921.0;1104.0
2;11700;PINA_COLADAS;14839;38;14838;58;;;14841;38;14842;58;;;14840.0;-3607.75
2;11800;COCONUTS;7919;180;;;;;7922;180;;;;;7920.5;1220.0
2;11800;BANANAS;4811;27;;;;;4817;27;;;;;4814.0;22.078125
2;11800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;92.0
2;11800;PINA_COLADAS;14841;96;;;;;14844;96;;;;;14842.5;-2997.5
2;11900;BANANAS;4811;21;;;;;4817;1;4818;20;;;4814.0;17.3828125
2;11900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;92.0
2;11900;COCONUTS;7920;193;;;;;7923;193;;;;;7921.5;624.0
2;11900;PINA_COLADAS;14843;27;14842;53;;;14846;80;;;;;14844.5;-2610.75
2;12000;PINA_COLADAS;14844;103;;;;;14847;34;14848;69;;;14845.5;-2198.75
2;12000;COCONUTS;7921;183;;;;;7924;183;;;;;7922.5;-9.5
2;12000;BANANAS;4811;24;;;;;4814;2;4817;24;;;4812.5;19.3046875
2;12000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;92.0
2;12100;BANANAS;4811;24;;;;;4817;24;;;;;4814.0;21.234375
2;12100;PEARLS;9995;24;;;;;9998;2;10005;24;;;9996.5;94.0
2;12100;COCONUTS;7923;166;;;;;7926;166;;;;;7924.5;-870.0
2;12100;PINA_COLADAS;14845;94;;;;;14848;94;;;;;14846.5;-2068.0
2;12200;COCONUTS;7922;206;;;;;7925;206;;;;;7923.5;-420.0
2;12200;BANANAS;4810;24;;;;;4815;3;4816;1;4817;24;4812.5;33.34375
2;12200;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;98.0
2;12200;PINA_COLADAS;14847;86;;;;;14850;30;14851;56;;;14848.5;-1466.25
2;12300;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;33.8203125
2;12300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;98.0
2;12300;COCONUTS;7923;187;;;;;7925;41;7926;146;;;7924.0;-854.5
2;12300;PINA_COLADAS;14848;108;;;;;14849;22;14851;108;;;14848.5;-1316.75
2;12400;PINA_COLADAS;14855;100;;;;;14858;100;;;;;14856.5;434.75
2;12400;BANANAS;4810;29;;;;;4811;1;4817;29;;;4810.5;29.28125
2;12400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;98.0
2;12400;COCONUTS;7924;166;;;;;7927;166;;;;;7925.5;-1617.0
2;12500;BANANAS;4811;2;4810;22;;;4817;24;;;;;4814.0;26.609375
2;12500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;98.0
2;12500;COCONUTS;7925;52;7924;131;;;7927;183;;;;;7926.0;-1834.0
2;12500;PINA_COLADAS;14852;6;14851;51;;;14854;27;14855;51;;;14853.0;-468.0
2;12600;BANANAS;4811;2;4810;28;;;4817;30;;;;;4814.0;25.640625
2;12600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;98.0
2;12600;COCONUTS;7926;169;;;;;7929;169;;;;;7927.5;-2964.5
2;12600;PINA_COLADAS;14856;99;;;;;14859;99;;;;;14857.5;624.0
2;12700;BANANAS;4811;24;;;;;4817;1;4818;23;;;4814.0;17.5390625
2;12700;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;98.0
2;12700;COCONUTS;7927;66;7926;109;;;7929;175;;;;;7928.0;-3022.0
2;12700;PINA_COLADAS;14860;25;14859;74;;;14862;25;14863;74;;;14861.0;1456.0
2;12800;PINA_COLADAS;14858;101;;;;;14861;101;;;;;14859.5;1051.0
2;12800;BANANAS;4812;4;4811;24;;;4817;24;;;;;4814.5;19.4609375
2;12800;PEARLS;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;104.0
2;12800;COCONUTS;7926;199;;;;;7929;199;;;;;7927.5;-2873.0
2;12900;BANANAS;4816;1;4811;29;;;4818;29;;;;;4817.0;16.5703125
2;12900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;104.0
2;12900;COCONUTS;7926;153;;;;;7929;153;;;;;7927.5;-2889.0
2;12900;PINA_COLADAS;14857;87;;;;;14860;87;;;;;14858.5;829.75
2;13000;BANANAS;4813;3;4811;26;;;4817;26;;;;;4815.0;21.5234375
2;13000;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;104.0
2;13000;COCONUTS;7925;215;;;;;7928;215;;;;;7926.5;-2386.5
2;13000;PINA_COLADAS;14857;13;14855;96;;;14858;96;;;;;14857.5;398.0
2;13100;BANANAS;4811;25;;;;;4817;25;;;;;4814.0;19.140625
2;13100;PEARLS;10002;3;9996;1;9995;24;10004;1;10005;24;;;10003.0;106.0
2;13100;COCONUTS;7926;149;;;;;7929;149;;;;;7927.5;-2860.0
2;13100;PINA_COLADAS;14856;87;;;;;14859;87;;;;;14857.5;617.25
2;13200;PINA_COLADAS;14858;33;14857;70;;;14860;33;14861;70;;;14859.0;983.0
2;13200;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;33.796875
2;13200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;112.0
2;13200;COCONUTS;7927;159;;;;;7930;159;;;;;7928.5;-3582.5
2;13300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;112.0
2;13300;BANANAS;4810;30;;;;;4816;1;4817;29;;;4813.0;36.1640625
2;13300;COCONUTS;7927;199;;;;;7930;199;;;;;7928.5;-3483.0
2;13300;PINA_COLADAS;14857;111;;;;;14860;111;;;;;14858.5;929.0
2;13400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;112.0
2;13400;BANANAS;4810;2;4809;29;;;4816;31;;;;;4813.0;45.234375
2;13400;COCONUTS;7927;205;;;;;7930;205;;;;;7928.5;-3586.0
2;13400;PINA_COLADAS;14855;34;14854;75;;;14857;34;14858;75;;;14856.0;274.5
2;13500;PINA_COLADAS;14858;22;14857;60;;;14860;22;14861;60;;;14859.0;990.5
2;13500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;112.0
2;13500;BANANAS;4810;2;4809;21;;;4816;23;;;;;4813.0;46.8359375
2;13500;COCONUTS;7928;207;;;;;7931;207;;;;;7929.5;-3925.0
2;13600;PEARLS;10002;1;10000;3;9998;7;10005;30;;;;;10003.5;112.0
2;13600;BANANAS;4810;7;4809;30;;;4816;30;;;;;4813.0;44.53125
2;13600;COCONUTS;7926;176;;;;;7929;176;;;;;7927.5;-2969.0
2;13600;PINA_COLADAS;14854;32;14853;69;;;14856;32;14857;69;;;14855.0;34.75
2;13700;PEARLS;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;114.0
2;13700;BANANAS;4810;30;;;;;4814;9;4816;30;;;4812.0;39.9296875
2;13700;COCONUTS;7926;72;7925;133;;;7928;205;;;;;7927.0;-2491.0
2;13700;PINA_COLADAS;14853;78;;;;;14856;78;;;;;14854.5;-143.0
2;13800;PEARLS;9995;26;;;;;10002;1;10005;26;;;9998.5;114.0
2;13800;BANANAS;4810;26;;;;;4815;1;4817;26;;;4812.5;37.40625
2;13800;COCONUTS;7926;75;7925;139;;;7928;214;;;;;7927.0;-2405.0
2;13800;PINA_COLADAS;14856;7;14854;72;;;14857;72;;;;;14856.5;186.0
2;13900;PINA_COLADAS;14854;89;;;;;14857;89;;;;;14855.5;78.25
2;13900;PEARLS;9996;1;9995;20;;;10002;5;10004;1;10005;20;9999.0;114.0
2;13900;BANANAS;4810;20;;;;;4815;5;4816;1;4817;20;4812.5;36.515625
2;13900;COCONUTS;7925;181;;;;;7928;181;;;;;7926.5;-2283.5
2;14000;BANANAS;4810;29;;;;;4817;29;;;;;4813.5;31.90625
2;14000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;114.0
2;14000;COCONUTS;7926;69;7925;199;;;7928;199;;;;;7927.0;-2164.0
2;14000;PINA_COLADAS;14853;93;;;;;14856;93;;;;;14854.5;-144.5
2;14100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;114.0
2;14100;COCONUTS;7925;158;;;;;7928;158;;;;;7926.5;-2283.0
2;14100;PINA_COLADAS;14852;91;;;;;14855;91;;;;;14853.5;-284.25
2;14100;BANANAS;4810;28;;;;;4816;1;4817;27;;;4813.0;33.859375
2;14200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;114.0
2;14200;COCONUTS;7924;42;7923;125;;;7926;167;;;;;7925.0;-1217.0
2;14200;PINA_COLADAS;14850;82;;;;;14853;82;;;;;14851.5;-879.75
2;14200;BANANAS;4810;27;;;;;4816;1;4817;26;;;4813.0;37.078125
2;14300;PINA_COLADAS;14848;79;;;;;14851;29;14852;50;;;14849.5;-1232.5
2;14300;BANANAS;4810;32;;;;;4817;32;;;;;4813.5;28.6796875
2;14300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;114.0
2;14300;COCONUTS;7924;80;7923;191;;;7926;191;;;;;7925.0;-1115.5
2;14400;BANANAS;4811;1;4810;26;;;4817;27;;;;;4814.0;23.09375
2;14400;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;114.0
2;14400;COCONUTS;7925;175;;;;;7927;44;7928;131;;;7926.0;-1982.5
2;14400;PINA_COLADAS;14851;86;;;;;14854;86;;;;;14852.5;-565.5
2;14500;PEARLS;9996;1;9995;20;;;9998;9;10002;2;10004;1;9997.0;116.0
2;14500;COCONUTS;7925;186;;;;;7928;186;;;;;7926.5;-2339.5
2;14500;PINA_COLADAS;14856;90;;;;;14859;90;;;;;14857.5;580.5
2;14500;BANANAS;4811;21;;;;;4816;2;4817;1;4818;20;4813.5;16.3671875
2;14600;PEARLS;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;134.0
2;14600;COCONUTS;7926;193;;;;;7929;193;;;;;7927.5;-2689.5
2;14600;PINA_COLADAS;14858;92;;;;;14861;92;;;;;14859.5;1143.5
2;14600;BANANAS;4811;23;;;;;4816;4;4818;23;;;4813.5;10.1484375
2;14700;PINA_COLADAS;14859;100;;;;;14862;100;;;;;14860.5;1321.25
2;14700;BANANAS;4815;1;4810;26;;;4817;26;;;;;4816.0;30.6953125
2;14700;PEARLS;10000;2;9995;26;;;10005;26;;;;;10002.5;134.0
2;14700;COCONUTS;7928;46;7927;138;;;7930;184;;;;;7929.0;-3617.5
2;14800;BANANAS;4810;24;;;;;4811;2;4816;24;;;4810.5;37.84375
2;14800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;134.0
2;14800;COCONUTS;7926;156;;;;;7929;156;;;;;7927.5;-2656.0
2;14800;PINA_COLADAS;14856;97;;;;;14859;97;;;;;14857.5;667.75
2;14900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;134.0
2;14900;COCONUTS;7925;60;7924;107;;;7927;167;;;;;7926.0;-1908.5
2;14900;PINA_COLADAS;14855;104;;;;;14856;23;14858;104;;;14855.5;456.0
2;14900;BANANAS;4810;21;;;;;4816;1;4817;20;;;4813.0;36.7109375
2;15000;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;134.0
2;15000;COCONUTS;7924;174;;;;;7927;174;;;;;7925.5;-1606.5
2;15000;PINA_COLADAS;14854;100;;;;;14857;100;;;;;14855.5;113.0
2;15000;BANANAS;4815;1;4810;4;4809;25;4816;25;;;;;4815.5;46.8125
2;15100;PINA_COLADAS;14856;88;;;;;14859;88;;;;;14857.5;590.5
2;15100;BANANAS;4810;10;4809;26;;;4816;26;;;;;4813.0;49.34375
2;15100;PEARLS;9998;10;9995;26;;;10005;26;;;;;10001.5;134.0
2;15100;COCONUTS;7925;175;;;;;7927;40;7928;135;;;7926.0;-1971.0
2;15200;BANANAS;4810;25;;;;;4814;10;4816;25;;;4812.0;39.6015625
2;15200;PEARLS;9995;25;;;;;10002;10;10005;25;;;9998.5;134.0
2;15200;COCONUTS;7925;184;;;;;7928;184;;;;;7926.5;-2194.0
2;15200;PINA_COLADAS;14859;71;;;;;14862;79;;;;;14860.5;1304.5
2;15300;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;134.0
2;15300;COCONUTS;7926;197;;;;;7929;197;;;;;7927.5;-2947.0
2;15300;PINA_COLADAS;14862;109;;;;;14865;109;;;;;14863.5;2007.25
2;15300;BANANAS;4810;26;;;;;4816;26;;;;;4813.0;41.328125
2;15400;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;134.0
2;15400;COCONUTS;7928;190;;;;;7930;58;7931;132;;;7929.0;-3802.0
2;15400;PINA_COLADAS;14865;32;14864;60;;;14867;32;14868;60;;;14866.0;2686.0
2;15400;BANANAS;4810;24;;;;;4816;24;;;;;4813.0;38.40625
2;15500;PINA_COLADAS;14865;80;;;;;14868;80;;;;;14866.5;2741.0
2;15500;PEARLS;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;134.0
2;15500;BANANAS;4811;1;4810;24;;;4816;24;;;;;4813.5;38.546875
2;15500;COCONUTS;7928;194;;;;;7931;194;;;;;7929.5;-3848.5
2;15600;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;136.0
2;15600;BANANAS;4810;25;;;;;4815;7;4816;25;;;4812.5;37.890625
2;15600;COCONUTS;7928;156;;;;;7931;156;;;;;7929.5;-4102.0
2;15600;PINA_COLADAS;14866;29;14865;56;;;14868;29;14869;56;;;14867.0;2905.0
2;15700;COCONUTS;7929;182;;;;;7931;57;7932;125;;;7930.0;-4341.5
2;15700;PINA_COLADAS;14866;95;;;;;14869;39;14870;56;;;14867.5;3122.75
2;15700;PEARLS;9998;8;9996;1;9995;20;10004;1;10005;20;;;10001.0;136.0
2;15700;BANANAS;4811;9;4810;20;;;4817;21;;;;;4814.0;27.0234375
2;15800;COCONUTS;7929;184;;;;;7932;184;;;;;7930.5;-4570.0
2;15800;PINA_COLADAS;14867;104;;;;;14870;104;;;;;14868.5;3284.25
2;15800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;136.0
2;15800;BANANAS;4810;25;;;;;4817;25;;;;;4813.5;29.09375
2;15900;PINA_COLADAS;14865;84;;;;;14868;84;;;;;14866.5;2856.75
2;15900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;136.0
2;15900;BANANAS;4810;31;;;;;4816;1;4817;30;;;4813.0;37.09375
2;15900;COCONUTS;7929;40;7928;133;;;7931;173;;;;;7930.0;-4283.0
2;16000;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;136.0
2;16000;BANANAS;4810;23;;;;;4817;23;;;;;4813.5;29.6484375
2;16000;COCONUTS;7929;58;7928;140;;;7931;198;;;;;7930.0;-4208.0
